CardID,CustomerID
117671177,13941.0
454108000,17017.0
989634627,14135.0
784272011,13108.0
764148993,12471.0
991697091,15601.0
362288660,13418.0
573548070,14766.0
677526241,15658.0
389773147,14388.0
383480367,14901.0
719074245,18041.0
998128449,15955.0
420088052,15070.0
907510104,16244.0
416870250,15111.0
848892206,14390.0
926357124,16546.0
875409903,15260.0
459769913,13305.0
641120500,14491.0
849090788,14060.0
493775520,15923.0
917837729,16752.0
157902118,17287.0
252217859,15363.0
219872675,12915.0
548841512,15544.0
889321180,15738.0
699235953,16042.0
104509973,17381.0
801346744,15827.0
969074297,14180.0
845059579,13117.0
396354899,16916.0
448023105,17964.0
314790131,14466.0
749562205,17235.0
976633800,16510.0
615961961,17802.0
332564341,15107.0
252146529,17976.0
391628358,14449.0
886168335,15838.0
561269682,16781.0
838057326,17547.0
646679395,13491.0
220715720,16186.0
894620137,17685.0
148320967,17581.0
628485276,15732.0
444332253,13138.0
473356769,15823.0
439207752,17567.0
549804635,15061.0
470594029,16203.0
103099956,15640.0
964665699,15574.0
648869196,16770.0
992348099,17838.0
534904273,17228.0
351081814,14829.0
620639595,17412.0
850973087,14031.0
114729590,14775.0
642084769,12971.0
732478456,15834.0
583203041,17659.0
828507990,15299.0
800166164,15646.0
380151337,13958.0
537858749,14443.0
379790441,14156.0
605495292,16995.0
775904787,13402.0
544873242,18168.0
798276298,17757.0
298733295,14625.0
526957281,13011.0
243206904,13798.0
458046481,15384.0
837088543,14264.0
682883963,13295.0
810911895,16754.0
172645823,16634.0
275040519,18239.0
760329000,14576.0
214723791,13145.0
296298952,14395.0
272668415,14865.0
188082408,15093.0
275192581,12738.0
611895268,16150.0
563080611,17552.0
829940643,14236.0
516564191,17961.0
268960565,14573.0
813831906,17135.0
487165056,17396.0
644056402,14213.0
337065294,12967.0
281011554,12686.0
108715861,14679.0
201544049,15240.0
554225502,18225.0
254092279,13370.0
487007882,16883.0
712654905,13520.0
595988567,12841.0
149915628,16905.0
258228544,12427.0
821914579,17967.0
234694437,16891.0
490729178,14589.0
663843532,14680.0
859279625,17884.0
353375294,12557.0
920890640,14083.0
836788375,13013.0
145298952,14210.0
762711108,16477.0
573758980,12600.0
720624650,16013.0
780086547,17949.0
488954686,12779.0
166380235,16926.0
100886484,17787.0
308388612,12682.0
371959326,14723.0
393427957,17954.0
627596826,17819.0
450553663,12712.0
496836146,15373.0
758102240,16140.0
103025670,17198.0
882868868,17238.0
126204711,12793.0
531421877,15769.0
645243572,14396.0
374368627,14898.0
467191737,12725.0
785324975,16725.0
234422232,12395.0
178378163,16455.0
441374575,13081.0
698208333,15545.0
943128656,17243.0
268351676,15465.0
975202621,15708.0
195257147,13089.0
938463593,16033.0
892071401,13838.0
458639062,15351.0
775887436,18055.0
769133319,15038.0
735365463,18109.0
464981241,13069.0
815902469,16241.0
318189153,14800.0
498714963,16839.0
910145507,16168.0
253937063,16931.0
342603564,16814.0
670637978,13269.0
117973952,14813.0
979017803,12567.0
524501675,17062.0
505025387,15332.0
338856259,14810.0
744889550,16353.0
696442011,18118.0
873689981,13831.0
774715968,13506.0
445421196,17796.0
914171935,15716.0
525289264,18156.0
281692176,15221.0
819965000,16983.0
488997280,17059.0
369582757,16327.0
454179351,17211.0
584912971,17026.0
326618859,15570.0
180417178,15880.0
957499275,16718.0
386424621,15808.0
821734616,17858.0
854818996,16393.0
488392740,14161.0
722334694,17863.0
618741654,16411.0
892036287,16402.0
937495148,15023.0
811415321,17402.0
773891183,15426.0
545733685,12647.0
969716966,15894.0
871903398,15867.0
631469540,14506.0
311873444,15555.0
101671852,13034.0
157007010,15889.0
363971537,15953.0
203624473,16143.0
140045622,12720.0
436777469,16422.0
279074013,12747.0
156668278,15502.0
761473674,12763.0
220052110,14081.0
987889225,17965.0
479435210,14404.0
895107734,13579.0
534976566,13174.0
576620298,15987.0
452392017,17677.0
802630480,13652.0
166896910,12586.0
941861791,17428.0
131349058,16161.0
503032341,16858.0
919160463,18219.0
580175912,14293.0
323441291,14748.0
566710682,16638.0
297118621,17674.0
113700542,12808.0
494374007,13094.0
435814839,15899.0
357730659,12708.0
218397035,15898.0
346706318,17691.0
911483618,17227.0
513635227,15039.0
640784199,15919.0
750436883,13497.0
493479171,15860.0
724478821,14189.0
361564595,15304.0
825374763,14867.0
271354508,14344.0
106555342,12474.0
367428992,16719.0
105268250,15048.0
518026082,15301.0
437659501,14708.0
235343590,16898.0
549099135,14825.0
142294621,18113.0
152155759,17596.0
296237686,15078.0
623092457,14085.0
289523565,17860.0
364317997,13155.0
143727294,15028.0
680275822,16919.0
830752401,17259.0
155585943,17019.0
601798201,14487.0
719743912,16722.0
446338354,15882.0
759588471,14667.0
661132897,16710.0
487625260,16550.0
372078643,15984.0
783705264,17682.0
984837282,16658.0
524832442,17068.0
533510873,15356.0
961231163,17223.0
529222097,16817.0
446568428,13030.0
816097984,17191.0
249964730,15194.0
394510508,14409.0
283237949,16654.0
119872489,16861.0
114321320,16138.0
959903240,13481.0
402167337,13495.0
197935164,17519.0
411337170,17218.0
865379975,17812.0
146743531,14215.0
311856396,15602.0
774919601,17320.0
552231320,16782.0
301060369,12913.0
399644563,17869.0
863887796,13564.0
123924886,14850.0
807110128,15021.0
831182587,13963.0
230027333,17450.0
536831206,17091.0
808351783,17470.0
329189940,17616.0
727114071,15649.0
347829121,12681.0
912116945,14907.0
893055208,17735.0
537683125,16059.0
294139784,17720.0
864627225,15018.0
708460031,14733.0
165309627,13756.0
387081968,14176.0
769353201,13319.0
827010539,15353.0
558680396,18119.0
119265257,17491.0
786878600,14282.0
955798862,13569.0
722245575,15498.0
102873385,14673.0
747253617,13488.0
335853725,16221.0
610474298,15002.0
796393954,15965.0
474950726,15024.0
153741062,17675.0
458912411,13769.0
538640797,16904.0
818205934,16086.0
271004320,13786.0
961851545,13880.0
396867700,13173.0
465891703,15858.0
743819223,15180.0
931124990,12347.0
363382533,14739.0
303505078,16293.0
932574334,17419.0
695344425,16775.0
507883628,16306.0
855167318,16950.0
610239929,17591.0
799836261,12839.0
757828377,13807.0
126772371,16125.0
556011102,15081.0
304286100,18102.0
459288554,16365.0
939587183,17870.0
421715373,14821.0
625457573,16863.0
297339876,13078.0
321774804,13267.0
244288658,13050.0
779781204,12709.0
457827087,15628.0
906933036,12386.0
990536233,14796.0
681898867,16779.0
730705772,13599.0
429575953,13329.0
137272233,18077.0
872378556,14744.0
680868780,17406.0
169777735,15750.0
332354551,13983.0
453583923,13842.0
491805338,12441.0
675072710,13199.0
827400260,14032.0
926279630,17706.0
943622094,16081.0
542412394,16525.0
150364502,14952.0
511520052,17975.0
974630157,16122.0
887657566,13126.0
870220929,15973.0
132788793,16558.0
637657815,16713.0
835095181,16893.0
747897456,15529.0
145675435,18043.0
231714710,16016.0
827510206,17722.0
253878448,17324.0
130078198,17341.0
855113402,14051.0
275724249,15916.0
896433494,16233.0
515602030,16385.0
197084148,15032.0
376036220,17213.0
939258330,18061.0
161828786,13113.0
774321226,16553.0
802183652,13455.0
175069460,14217.0
253439370,17262.0
853130708,14299.0
928812278,18259.0
325816123,17676.0
589216978,16679.0
813445958,18269.0
484514098,12766.0
709370319,15298.0
238110926,18193.0
451335086,13523.0
685820259,12870.0
489852748,15005.0
700655576,15581.0
118806223,15680.0
683579996,13649.0
372258762,17894.0
764298505,13270.0
352462149,14618.0
339207005,14866.0
755927350,13077.0
184003211,13115.0
510033102,13531.0
191492883,13848.0
230003096,13140.0
994896061,15713.0
336289911,17999.0
579810513,15347.0
177544485,17340.0
439570239,13984.0
711689390,15996.0
473431752,14030.0
810208822,16252.0
157179539,16596.0
957368702,16700.0
114317184,16011.0
272888769,17655.0
828023381,16717.0
259378381,14243.0
231172090,12963.0
970268030,15079.0
752668331,14437.0
980919706,12942.0
445070240,15660.0
335630927,18092.0
991380046,15358.0
732978001,12481.0
187073641,12721.0
863101897,12621.0
672180691,18071.0
999992744,12683.0
302881851,12755.0
108037058,13854.0
472132292,12797.0
374310806,13369.0
467729743,12494.0
220332094,17857.0
948654136,17411.0
798137836,14932.0
572661038,12429.0
170988336,14987.0
126246567,14355.0
458644228,17526.0
261724646,14896.0
629954713,14440.0
274971862,13240.0
441344787,14479.0
954730304,16065.0
960496292,17430.0
697728075,16520.0
798992838,15945.0
589374073,15181.0
215916848,15856.0
284863058,13102.0
476735288,14205.0
532069762,17702.0
459354920,15271.0
375241867,13982.0
586966266,15288.0
800018703,17978.0
682001177,16795.0
177319151,16519.0
757452367,17816.0
261672898,13021.0
141838384,16255.0
472015708,17671.0
627969889,17646.0
952933845,12649.0
803249621,16350.0
359660240,12872.0
269095990,17339.0
520594843,18230.0
391569453,16499.0
477027517,17097.0
216315941,15192.0
580822144,14441.0
467440399,15279.0
732926821,16579.0
879492947,15380.0
105030562,17442.0
678481719,17950.0
713214900,12826.0
556556425,17456.0
120448403,17307.0
354308180,15811.0
742420629,13327.0
546335684,17700.0
631286758,13136.0
760478654,15535.0
359266162,12605.0
671127940,15329.0
344041502,15211.0
156775258,15596.0
528775192,16163.0
414464830,16907.0
210233296,17576.0
375880052,14713.0
325800446,14702.0
473874340,13230.0
954667158,13969.0
838512553,17530.0
137678032,15805.0
581162740,17696.0
467701750,17076.0
759822233,17827.0
700283729,16265.0
583778534,17880.0
957795117,13000.0
321033397,17790.0
597252901,12731.0
299888088,14419.0
948976058,14082.0
783673744,17912.0
637979315,15723.0
106655547,16656.0
975997322,14037.0
853746919,14256.0
343780755,14543.0
116468792,16062.0
841681885,18116.0
730817905,16019.0
501798385,18178.0
768323549,18065.0
342135198,13148.0
355455599,12989.0
868323303,14107.0
414063877,15881.0
375355898,12785.0
166195720,16727.0
449619118,15514.0
256165958,13787.0
284708099,17865.0
484410962,17220.0
500081743,16565.0
520720772,16873.0
700981625,14062.0
706959820,15179.0
568704186,18016.0
667663707,14448.0
914078118,15503.0
508675958,17251.0
268222925,16923.0
201504249,14159.0
442665195,17126.0
271464233,15224.0
584215758,14577.0
209475635,12753.0
518598374,17236.0
681578806,17372.0
543145600,16367.0
668590950,12875.0
893388831,17917.0
841308506,16010.0
270607728,17085.0
974191388,13668.0
191658422,14684.0
709922066,17188.0
159275309,15547.0
594778021,15998.0
817725850,14413.0
498715623,18004.0
416041307,13959.0
213586479,16665.0
697647923,15454.0
672898445,15044.0
386798963,17937.0
631448263,14608.0
677704212,17618.0
665570547,14505.0
236470043,18037.0
443224610,13198.0
949168232,12540.0
959154988,13225.0
345656957,15361.0
778478205,15689.0
402231501,14290.0
688793989,13209.0
729061792,13999.0
232397700,14498.0
954505419,15854.0
637443243,16701.0
899602727,16927.0
766864981,17990.0
847239972,14544.0
240089316,17338.0
180690143,17231.0
689714693,17799.0
193182343,14565.0
668279895,16726.0
362234621,17303.0
555318857,14639.0
442274676,17611.0
762589044,17179.0
422518632,17524.0
130237409,12476.0
169445593,17293.0
776409005,17890.0
508853441,17375.0
918247008,17371.0
339999179,17969.0
912075460,15159.0
340718715,13211.0
921558428,15777.0
832924807,14525.0
200696550,13324.0
802840257,13802.0
631773643,13948.0
798990261,13008.0
102929062,14206.0
475950463,16202.0
952678622,16442.0
963989717,18075.0
740438893,15468.0
973256831,16570.0
121202872,14524.0
427698341,18141.0
713141735,12434.0
805181417,16810.0
306530886,14961.0
260911526,17041.0
528715307,16458.0
976797694,16083.0
850196230,16262.0
727716562,17194.0
734298036,14057.0
457296584,14871.0
698993978,13178.0
907665508,18044.0
953258206,16812.0
238358037,16191.0
876656924,12370.0
144046415,14298.0
910570508,17158.0
305131174,14415.0
303744364,16899.0
100125810,16531.0
968242344,17404.0
564438314,16556.0
105884009,16805.0
977003844,16503.0
579276127,17739.0
531415028,13238.0
308015421,12829.0
244655594,13097.0
941245740,12867.0
216280243,15392.0
472174881,13846.0
519521396,14401.0
145291672,16145.0
791819640,17629.0
117376994,14150.0
412563418,13496.0
617938294,13611.0
329097491,16954.0
391523780,17454.0
420869256,17449.0
465761799,17230.0
317045122,12865.0
534861177,15950.0
282539802,15512.0
297281818,17525.0
992077369,13458.0
489897555,14426.0
871942678,16003.0
521305559,13092.0
146382536,13426.0
473903752,15101.0
365580966,17033.0
687192603,13221.0
598791503,14201.0
644890417,17692.0
200564128,15822.0
473798768,16134.0
124202462,17551.0
251949655,18050.0
996613724,14913.0
549433248,12666.0
964603400,15641.0
989205560,13124.0
792990974,17214.0
934723690,15456.0
650486108,15062.0
818789094,12928.0
473902499,15727.0
231157000,17980.0
801097802,15290.0
266304898,17752.0
945533776,15615.0
660373045,12577.0
401978778,17044.0
479487890,13829.0
347627480,17633.0
826168893,13266.0
209221916,17820.0
324057334,15664.0
593892432,17189.0
916832821,17496.0
346832311,16607.0
553531279,13317.0
918188087,13890.0
777122311,17001.0
203859732,15246.0
846992907,16996.0
697690244,15482.0
395365706,16037.0
621377566,14841.0
425549977,16670.0
923544483,16985.0
512884342,16705.0
195822606,16470.0
584365874,14414.0
343687079,15563.0
661373288,12980.0
650872239,16746.0
614684839,14878.0
389963274,16743.0
462733778,17146.0
463151521,12877.0
958813446,15394.0
839181985,14621.0
421253591,15379.0
645730085,14309.0
459667712,17288.0
165822811,14709.0
143738103,15157.0
487023938,17744.0
883652134,16316.0
900650322,15620.0
511168854,15789.0
163734214,16560.0
522053829,13534.0
164020033,17580.0
463283772,14777.0
530488939,15759.0
994501380,14373.0
289435261,18176.0
954889264,15366.0
576782458,14735.0
229641186,16271.0
851183695,18223.0
977889171,15532.0
599859971,16816.0
817231335,16684.0
495444551,14334.0
192961368,16945.0
902944782,14643.0
254419281,15197.0
531234599,14220.0
818199065,13874.0
434706877,18260.0
531321911,17848.0
549573064,17392.0
770199855,12348.0
560951451,14985.0
372330029,13004.0
442010266,14560.0
958990726,12931.0
941613456,13627.0
596589008,12551.0
825401738,12782.0
732786030,14769.0
384724313,15780.0
563593960,12417.0
515331374,17315.0
935680913,16711.0
395798063,12726.0
428524683,15204.0
447211622,17888.0
572648647,17007.0
720635785,15160.0
138087381,14016.0
481411005,13033.0
827852892,12691.0
125049798,13869.0
687499994,14146.0
767668068,12705.0
325965467,16885.0
794549587,17913.0
736471005,12668.0
971840557,14472.0
367121266,17358.0
790034013,16686.0
157466584,18245.0
705163524,17343.0
554282430,18256.0
650264580,16153.0
916491119,12377.0
271060331,14646.0
464248667,12944.0
980939607,15312.0
818978652,14099.0
286431061,14113.0
131428707,13104.0
981261232,17204.0
937042094,13027.0
629354816,17621.0
536623466,17090.0
446531542,14119.0
116161002,15527.0
538835338,18097.0
140956654,15460.0
730900575,15034.0
452908745,12423.0
389131757,12678.0
255017686,15208.0
373683273,17306.0
866024740,14737.0
432874625,13029.0
508707535,16270.0
592118681,13487.0
578822661,12515.0
979176584,17400.0
129067379,17593.0
337617879,13953.0
367049069,14533.0
701628490,12734.0
974724803,14944.0
357300427,17239.0
305354441,14532.0
805074027,12383.0
639867305,15562.0
242293468,15587.0
609793322,13922.0
666869948,13817.0
610603316,12585.0
264863105,13165.0
312424621,13304.0
197614642,13313.0
794595135,16875.0
508180515,16282.0
762379853,12957.0
442222996,14462.0
230492697,13397.0
104576925,13680.0
459841335,12483.0
181441996,15164.0
175701713,17457.0
594438748,14732.0
619205549,14221.0
141639608,14553.0
909605365,13253.0
466923313,17389.0
915398623,12578.0
832002211,15841.0
313745729,16112.0
343237431,13629.0
893266868,16600.0
141646188,15661.0
701644990,16532.0
475345065,15266.0
849587577,14653.0
871038330,16771.0
487977494,17585.0
874091600,15046.0
503978832,13082.0
260808388,15464.0
663153256,18226.0
639909493,18062.0
509026070,12415.0
913144523,12503.0
759394318,17368.0
396386520,14258.0
691848528,15719.0
844092455,13368.0
498074733,17634.0
669246056,16676.0
145804525,16424.0
224161608,18283.0
761989333,12735.0
215557203,13764.0
939096978,13656.0
626586521,12413.0
121008011,14312.0
703499564,13280.0
355166665,15845.0
155708415,16094.0
310527172,13187.0
387404829,16567.0
219064967,14828.0
243779121,12530.0
848945622,16551.0
446208371,16889.0
804589856,16473.0
696135616,13750.0
151676489,12501.0
331525275,15607.0
499980822,15139.0
128251078,12489.0
117588227,17707.0
177864271,18198.0
379895292,12484.0
651074601,18179.0
225778810,17284.0
532346562,13233.0
866290573,14889.0
281734003,12480.0
120082028,14672.0
708414279,13593.0
819927456,13162.0
599192251,13183.0
179052245,17095.0
248655763,12939.0
316724854,15611.0
619623645,17114.0
304878704,15059.0
652519229,16326.0
268424178,17128.0
734947491,14761.0
832683816,17555.0
125600130,12651.0
449205064,16735.0
283463264,16833.0
385195569,17800.0
761096554,16748.0
584675113,14755.0
382492552,16549.0
316563100,13565.0
639903943,15799.0
231361575,18032.0
304772681,13451.0
339792794,14794.0
372926567,12539.0
644779611,12500.0
463913808,18171.0
792792906,16279.0
197882635,12524.0
645279540,17811.0
868348991,16850.0
255410938,14321.0
408100518,15326.0
551862883,17849.0
570431380,13672.0
197366725,14229.0
685902058,13107.0
611924711,16497.0
585702845,16303.0
635007353,15281.0
129091177,12736.0
596180950,13473.0
328569047,14320.0
510375896,12393.0
167493177,17742.0
324208886,16351.0
317126870,12601.0
114836568,13144.0
311068174,15346.0
549081238,15370.0
920741444,12643.0
474349517,14295.0
871579663,16034.0
648415428,17365.0
216066906,15189.0
634507929,14669.0
468367022,18095.0
935950762,15518.0
349711442,15749.0
816252536,14209.0
435304393,15569.0
655902037,12728.0
240344891,17569.0
899641415,13784.0
350596460,12724.0
270391964,13862.0
722961790,16791.0
867755493,16235.0
613806944,14270.0
595316399,12665.0
307446436,12523.0
920250441,16655.0
593986598,16359.0
180098245,16554.0
755543171,12359.0
777517582,15939.0
735955072,14587.0
850453698,14715.0
584170512,14185.0
485699335,12437.0
852429674,14040.0
351788853,12652.0
422964795,14514.0
533218840,15171.0
934353566,14167.0
507876122,17048.0
677286797,17364.0
389848057,13284.0
710808808,16500.0
426787982,12951.0
351639508,15835.0
372578112,18190.0
663232939,13993.0
535381138,14114.0
303097677,15447.0
329525157,16315.0
696682532,14978.0
630198261,16395.0
198095984,15510.0
273090565,13614.0
398048323,13246.0
249692633,15687.0
651253108,16493.0
197522406,12490.0
248746324,12672.0
365241275,13385.0
763909222,15626.0
570223582,12553.0
160714153,15213.0
981955542,14175.0
426656885,18106.0
611597788,15033.0
909458329,14329.0
119808209,16401.0
359493148,16206.0
850794947,13782.0
958306212,12924.0
143000240,16593.0
331756078,13700.0
608596892,13064.0
577186165,13048.0
597196158,18069.0
592458905,13634.0
299039475,16843.0
287152108,17064.0
204795108,17609.0
343789023,15673.0
512525747,12626.0
522294053,14976.0
825980715,12388.0
133720948,13527.0
825703811,15696.0
416546397,15316.0
790516953,12673.0
956133188,15296.0
966001450,17988.0
557113653,12820.0
763786382,13001.0
709913517,14101.0
922384270,14238.0
353258598,17730.0
187435106,13929.0
936472664,14657.0
642285189,13859.0
106084300,18212.0
219134089,14292.0
476196287,13883.0
234952990,18233.0
905159559,17018.0
272613049,14242.0
648513742,12356.0
873822556,12346.0
112954272,13898.0
271814418,16948.0
892918415,16997.0
389546210,12527.0
867033492,15395.0
147064364,12510.0
609367970,13693.0
815788785,13263.0
797861213,14428.0
863126753,12451.0
202249501,12422.0
662243767,17708.0
271662876,14090.0
650294828,15606.0
428123916,15831.0
858488173,13310.0
816706251,14916.0
902087449,17602.0
134839127,14572.0
458609049,13502.0
966116820,14784.0
620427949,15938.0
866424721,12637.0
777751712,17418.0
217435826,14779.0
584577303,16321.0
563541721,15262.0
496169893,17862.0
615452359,16892.0
130348963,12402.0
538275144,17771.0
871681230,15422.0
630732573,14770.0
276899772,16912.0
691019240,15174.0
760741063,14895.0
620115844,12594.0
377776870,17504.0
136501315,16387.0
127360934,12664.0
190640300,16618.0
425449996,17277.0
335087344,14088.0
879318875,17094.0
267617829,14692.0
644916836,12970.0
175671639,17889.0
751553703,17644.0
929638675,17714.0
789374607,12916.0
127312198,17769.0
887361504,14450.0
673410143,16085.0
344711540,13659.0
749654051,15167.0
529787317,15443.0
485528333,14224.0
715963010,13742.0
743848440,17673.0
396524960,12727.0
945091360,14068.0
470515129,13068.0
777331214,14368.0
154008760,15497.0
990550071,12559.0
641327663,13819.0
391128603,14501.0
147138301,14782.0
361806439,17861.0
757896242,14439.0
157966845,18161.0
681237420,15820.0
152733157,18136.0
542316556,16660.0
375930162,12693.0
241088045,12625.0
677742951,13396.0
787906550,12935.0
721020532,16730.0
120742019,14541.0
918348447,13551.0
742224154,12421.0
538671809,15797.0
109614260,15052.0
503261269,14130.0
483674407,15222.0
888203450,13615.0
227463541,13901.0
933623874,13158.0
980584506,14257.0
102148077,15218.0
357607516,15110.0
589152162,14534.0
959070711,15967.0
475160306,16757.0
326616131,12854.0
173209476,13815.0
240682194,18008.0
927899546,18277.0
523158781,14389.0
911805624,13703.0
691601852,15339.0
700745878,12744.0
192567508,16222.0
678552289,14341.0
594607944,13168.0
410309519,16943.0
459092318,17515.0
521298678,17082.0
741166865,14248.0
177371415,12609.0
742852662,13002.0
844367871,16133.0
117094992,13049.0
337106455,14548.0
780690257,13405.0
771623557,14049.0
153123878,16043.0
238714691,15812.0
410312143,13837.0
810947756,17118.0
341204616,14616.0
118643654,14233.0
210362472,17075.0
146799896,16714.0
410560446,13098.0
912093771,17027.0
105566638,12591.0
755871301,17786.0
314646128,16124.0
783983778,16409.0
891355080,13754.0
139686968,15227.0
590702477,12997.0
686619077,15215.0
704956536,16918.0
287018217,16882.0
763712200,14442.0
492530778,16496.0
905287190,12764.0
883806215,17311.0
366179126,15910.0
226467676,16949.0
571778477,14970.0
645008162,14701.0
497168986,12645.0
226357168,12468.0
203675477,16767.0
488685533,14738.0
375818693,17540.0
890095488,14239.0
270240436,18125.0
474973915,13328.0
152907296,15549.0
546909980,15864.0
463919355,14662.0
147508004,17180.0
435144642,15057.0
222728605,12574.0
355895704,13330.0
993857540,13552.0
497779055,12853.0
697855802,13538.0
983119757,16755.0
761962206,14133.0
844690567,16523.0
598051886,14659.0
393918339,13141.0
861815814,15365.0
991245109,13707.0
420037931,13709.0
893010870,17329.0
406191776,14805.0
488345717,16897.0
197679472,15579.0
235774602,14595.0
494522406,13161.0
565989592,15415.0
194033535,17431.0
168574464,17463.0
476330412,14502.0
362669938,12528.0
675781389,15448.0
212187209,17314.0
472038925,17373.0
889905671,18145.0
172096032,14467.0
602285096,12908.0
956099922,15144.0
612419985,14776.0
529184106,16403.0
974266132,16407.0
150218831,17619.0
473359299,12778.0
730160008,17256.0
915264197,17604.0
490309425,14006.0
980876697,13600.0
842540260,15058.0
332090151,17147.0
190849261,13881.0
159923002,16612.0
545263282,14627.0
426735476,17356.0
207662287,12477.0
434561836,12836.0
993265529,13939.0
747708093,16745.0
799268005,13606.0
612198858,13494.0
587965690,12929.0
262894967,16419.0
684122235,17035.0
155637388,15203.0
907301121,16515.0
756917717,12373.0
423680609,18202.0
758921601,12775.0
347403314,14549.0
263607689,15981.0
603827941,16110.0
196204074,17376.0
140765891,13110.0
309117439,16716.0
314549366,12676.0
447406347,15940.0
569964808,15971.0
454569512,14665.0
256998569,14457.0
933630251,15589.0
643987428,14411.0
995477579,17560.0
780858688,15226.0
602557005,14460.0
754359103,16156.0
410224378,13728.0
750719384,14127.0
264016481,16378.0
525686880,13894.0
470057491,13824.0
922029658,18250.0
198803566,15270.0
704405526,14188.0
229565909,18017.0
195047692,15421.0
259932406,17446.0
108376297,12414.0
862600369,14798.0
946078604,12990.0
764427004,12350.0
256629721,16992.0
855155991,17337.0
993681458,16405.0
193775069,17071.0
183702051,13873.0
436365049,17362.0
427939304,13394.0
690414700,12502.0
795326746,16333.0
921794714,16030.0
458460846,14044.0
695445516,13800.0
918722572,17672.0
767559839,12464.0
254835569,13581.0
933523321,14540.0
751419875,13539.0
997678239,15885.0
894765127,14497.0
520703087,17507.0
395150646,13208.0
108467291,17334.0
128594973,13871.0
873237843,16938.0
403696753,12754.0
224589061,12410.0
351857333,17929.0
746020754,14778.0
320774382,17517.0
724440458,17226.0
722224756,13137.0
308690074,13725.0
477342523,13309.0
228771262,12842.0
301718043,16109.0
179219784,17291.0
751673556,15090.0
606707376,15199.0
727729831,13911.0
918238938,14194.0
499694515,14842.0
453847342,13584.0
453374574,17105.0
632767918,14438.0
619950038,12956.0
447016761,15781.0
569434264,14410.0
594157375,14600.0
898455431,17302.0
997552177,17613.0
264639731,13334.0
992313564,13955.0
732362134,17162.0
685135125,17774.0
575476973,13809.0
362183993,15407.0
261301915,15577.0
323407712,16332.0
405155863,14048.0
127415698,14475.0
679326542,17859.0
630247280,12576.0
876959833,15753.0
541983987,12599.0
837362579,14562.0
242430949,16951.0
310190547,16998.0
803397895,13133.0
204618115,17881.0
100627241,15843.0
200032657,17083.0
343657087,15970.0
772915223,13590.0
694733861,17537.0
202424429,12401.0
792923719,12462.0
146001477,17843.0
880343880,13706.0
214011196,17940.0
226653456,17686.0
981929855,14431.0
849791890,15809.0
930733019,12561.0
838162162,14465.0
734205974,18093.0
583035151,16027.0
781494764,12857.0
422377470,16425.0
688307602,16842.0
965753333,15796.0
602159407,14555.0
898546445,15114.0
156192751,15133.0
166684438,17705.0
245404933,18087.0
553237814,12897.0
397100476,17512.0
168175198,15550.0
118777776,14676.0
270826649,12505.0
206659548,18159.0
804090457,14304.0
617150320,15638.0
380053537,12943.0
214372187,13875.0
543395113,15406.0
666456060,18084.0
453001943,17282.0
773707820,16434.0
346384027,17050.0
948327252,13171.0
409413008,17472.0
268278473,17255.0
345185506,16084.0
567436574,17667.0
972685142,12507.0
721724716,14631.0
548300517,13381.0
665759667,15236.0
844934307,13475.0
116916148,17829.0
779450399,13717.0
525818361,13157.0
840844741,14644.0
857449219,12993.0
891127038,17571.0
712868848,16979.0
429682733,16738.0
661090341,15122.0
277970994,17612.0
408450043,17348.0
415401021,13893.0
